,[8:2],[6:17],[1:7],[1:5],[1:20],[1:0],[1:1],[8:4],[1:133]
39,1.857675552368164,1.798174500465393,-1.7521811723709106,1.3073114156723022,1.7844294309616089,-1.1230334043502808,1.4986953735351562,0.569524347782135,-0.1310126632452011
40,1.8556607961654663,1.796249508857727,-1.6355836391448975,1.2978321313858032,1.7832109928131104,-1.1418113708496094,1.4986953735351562,0.5764514207839966,-0.1731434464454651
41,1.8566304445266724,1.791825771331787,-1.706122875213623,1.298780083656311,1.7844294309616089,-1.1627051830291748,1.4986953735351562,0.5756323337554932,-0.1731434464454651
42,1.8576167821884155,1.7927697896957397,-1.7134108543395996,1.3044676780700684,1.8178448677062988,-1.1848491430282593,1.4986953735351562,0.5781504511833191,-0.1520780622959137
43,1.8638255596160889,1.7909188270568848,-1.873449683189392,1.2959362268447876,1.8166264295578003,-1.2154998779296875,1.4986953735351562,0.580960214138031,-0.1310126632452011
44,1.8566639423370361,1.7918627262115479,-1.9868378639221191,1.275081753730774,1.8178448677062988,-1.23353111743927,1.4986953735351562,0.5843338370323181,-0.08888189494609833
45,1.8576196432113647,1.7927697896957397,-1.995004653930664,1.2513834238052368,1.8174443244934082,-1.2367833852767944,1.4986953735351562,0.5794003009796143,-0.08888189494609833
46,1.8638255596160889,1.796268105506897,-2.1795244216918945,1.2456958293914795,1.8170270919799805,-1.2571576833724976,1.4986953735351562,0.5837318301200867,-0.08888189494609833
47,1.8566668033599854,1.7918442487716675,-2.1559126377105713,1.2551751136779785,1.8174443244934082,-1.2774617671966553,1.4986953735351562,0.5822135806083679,-0.10994727909564972
48,1.8576866388320923,1.7928252220153809,-2.1474592685699463,1.258018970489502,1.8174443244934082,-1.3162513971328735,1.4982914924621582,0.5805211067199707,-0.10994727909564972
49,1.863892674446106,1.7909557819366455,-2.2363665103912354,1.258018970489502,1.8178448677062988,-1.3292877674102783,1.4982914924621582,0.5794830918312073,-0.10994727909564972
50,1.864817500114441,1.7918442487716675,-2.2827210426330566,1.258018970489502,1.8178448677062988,-1.336836814880371,1.4982914924621582,0.5759938359260559,-0.1310126632452011
51,1.8658738136291504,1.7928622961044312,-2.2905914783477783,1.250435471534729,1.8166264295578003,-1.3454086780548096,1.4982914924621582,0.5781985521316528,-0.10994727909564972
52,1.8720797300338745,1.7909928560256958,-2.4456729888916016,1.24095618724823,1.7905383110046387,-1.333211064338684,1.4982914924621582,0.5678869485855103,-0.10994727909564972
53,1.864853858947754,1.7918813228607178,-2.464031457901001,1.233372688293457,1.790955662727356,-1.3282920122146606,1.4982914924621582,0.5663302540779114,-0.1310126632452011
54,1.8658738136291504,1.787513017654419,-2.45587420463562,1.2305289506912231,1.7885019779205322,-1.3228155374526978,1.4982914924621582,0.5641869306564331,-0.1731434464454651
55,1.8720462322235107,1.7856065034866333,-2.42118239402771,1.231476902961731,1.7905383110046387,-1.3005417585372925,1.4982914924621582,0.5632225871086121,-0.1310126632452011
56,1.8730745315551758,1.7865874767303467,-2.4112677574157715,1.2390602827072144,1.7905383110046387,-1.1941568851470947,1.4982914924621582,0.5637791752815247,-0.10994727909564972
57,1.8739938735961914,1.7874759435653687,-2.4200172424316406,1.2276850938796997,1.790137767791748,-1.1229901313781738,1.4982914924621582,0.5681486129760742,-0.04675111919641495
58,1.8721160888671875,1.7910298109054565,-2.349468231201172,1.2134661674499512,1.7913562059402466,-1.0501512289047241,1.4982914924621582,0.574143648147583,-0.04675111919641495
59,1.873004674911499,1.7864949703216553,-2.289712905883789,1.2134661674499512,1.790137767791748,-0.9782052040100098,1.4982914924621582,0.5723047256469727,-0.06781650334596634
60,1.8738903999328613,1.792714238166809,-2.281555652618408,1.2295809984207153,1.7905383110046387,-0.8115847706794739,1.4982914924621582,0.5759576559066772,-0.08888189494609833
61,1.8801634311676025,1.7909188270568848,-2.2908780574798584,1.2343206405639648,1.790955662727356,-0.7244924902915955,1.4982914924621582,0.5729307532310486,-0.06781650334596634
62,1.8811582326889038,1.7918627262115479,-2.315072536468506,1.2362165451049805,1.8105175495147705,-0.6389045715332031,1.4982914924621582,0.574149489402771,-0.025685729458928108
63,1.8821780681610107,1.7928438186645508,-2.3223605155944824,1.2381123304367065,1.8109180927276611,-0.5589110851287842,1.4982914924621582,0.5778588056564331,-0.004620341584086418
64,1.8720601797103882,1.7909188270568848,-2.3104114532470703,1.2324247360229492,1.8109180927276611,-0.38993018865585327,1.4982914924621582,0.5830639004707336,0.016445046290755272
65,1.8729851245880127,1.7918072938919067,-2.278632879257202,1.2295809984207153,1.8105175495147705,-0.3028373420238495,1.4982914924621582,0.5776171684265137,-0.04675111919641495
66,1.865940809249878,1.7874945402145386,-2.2713449001312256,1.2428520917892456,1.8105175495147705,-0.2207401841878891,1.4982914924621582,0.5771109461784363,-0.025685729458928108
67,1.863892674446106,1.7909188270568848,-2.1046104431152344,1.2570710182189941,1.8113354444503784,-0.14460639655590057,1.4982914924621582,0.5748246908187866,-0.004620341584086418
68,1.8649879693984985,1.7865874767303467,-2.2051801681518555,1.2627586126327515,1.8109180927276611,-0.030171895399689674,1.4982914924621582,0.5723733305931091,-0.025685729458928108
69,1.8577789068222046,1.7928438186645508,-2.212172031402588,1.265602469444275,1.8109180927276611,0.008518781512975693,1.4982914924621582,0.5775781869888306,-0.025685729458928108
70,1.855730652809143,1.7908817529678345,-2.111602306365967,1.2693941593170166,1.8101003170013428,0.0488751195371151,1.4982914924621582,0.5738713145256042,-0.06781650334596634
71,1.8486053943634033,1.7918627262115479,-2.0958609580993652,1.2798213958740234,1.8121365308761597,0.09058108925819397,1.4982914924621582,0.5650831460952759,-0.10994727909564972
72,1.8577313423156738,1.7928438186645508,-2.0909132957458496,1.2930924892425537,1.8235533237457275,0.14734728634357452,1.4982914924621582,0.5631177425384521,-0.10994727909564972
73,1.8476805686950684,1.796323537826538,-2.040766716003418,1.3035197257995605,1.824371099472046,0.16866864264011383,1.4982914924621582,0.5666850805282593,-0.06781650334596634
74,1.8485831022262573,1.79721200466156,-1.9900472164154053,1.306363582611084,1.8235533237457275,0.19143053889274597,1.4982914924621582,0.5656366944313049,-0.08888189494609833
75,1.8495721817016602,1.7981560230255127,-1.9944219589233398,1.3101552724838257,1.8235533237457275,0.20235204696655273,1.4982914924621582,0.5702764987945557,-0.06781650334596634
76,1.8395520448684692,1.796323537826538,-1.8874428272247314,1.325322151184082,1.824371099472046,0.22632774710655212,1.4982914924621582,0.5741093754768372,-0.025685729458928108
77,1.8486725091934204,1.7919182777404785,-1.8297219276428223,1.3319576978683472,1.8292616605758667,0.2314118593931198,1.4982914924621582,0.5718643665313721,-0.025685729458928108
78,1.8415639400482178,1.7928993701934814,-1.8253473043441772,1.3537601232528687,1.824371099472046,0.24566955864429474,1.4982914924621582,0.5721118450164795,-0.025685729458928108
79,1.8477028608322144,1.7963050603866577,-1.5554161071777344,1.3584997653961182,1.824371099472046,0.2580418884754181,1.4982914924621582,0.5816503167152405,-0.025685729458928108
80,1.8404098749160767,1.797137975692749,-1.368562936782837,1.3584997653961182,1.824371099472046,0.29487156867980957,1.4982914924621582,0.5868667960166931,0.016445046290755272
81,1.841441035270691,1.7927882671356201,-1.3723520040512085,1.3717708587646484,1.8239538669586182,0.3239286541938782,1.4982914924621582,0.5834465622901917,0.0585758239030838
82,1.8475464582443237,1.7908262014389038,-1.061026692390442,1.398313045501709,1.7844294309616089,0.3525230884552002,1.4982914924621582,0.58180832862854,0.0585758239030838
83,1.8405216932296753,1.797304630279541,-0.9715349078178406,1.4049484729766846,1.783611536026001,0.3484373986721039,1.4982914924621582,0.5807768702507019,0.07964120805263519
84,1.8495135307312012,1.7981375455856323,-0.9680361747741699,1.3916774988174438,1.7844294309616089,0.2695262134075165,1.4982914924621582,0.5735927820205688,0.0585758239030838
85,1.8394291400909424,1.796249508857727,-0.7409549355506897,1.400208830833435,1.7848466634750366,0.23106443881988525,1.4982914924621582,0.5790585875511169,0.07964120805263519
86,1.848585844039917,1.79723060131073,-0.6322240829467773,1.398313045501709,1.7832109928131104,0.19430513679981232,1.4982914924621582,0.5792636275291443,0.07964120805263519
87,1.841376781463623,1.798119068145752,-0.6365968585014343,1.3954691886901855,1.783611536026001,0.1597580462694168,1.4982914924621582,0.5756019353866577,0.0585758239030838
88,1.847683310508728,1.7963606119155884,-0.599575400352478,1.3859899044036865,1.7844294309616089,0.06989234685897827,1.4982914924621582,0.5722410082817078,0.0585758239030838
89,1.856736660003662,1.7972490787506104,-0.662832498550415,1.381250262260437,1.7844294309616089,0.03564668446779251,1.4982914924621582,0.5699431300163269,0.03751043602824211
90,1.8495945930480957,1.8035608530044556,-0.6590424180030823,1.3727188110351562,1.7832109928131104,0.003956878092139959,1.4982914924621582,0.5698652863502502,0.07964120805263519
91,1.8557335138320923,1.796249508857727,-0.8467705845832825,1.3442808389663696,1.7844294309616089,-0.026280477643013,1.4982914924621582,0.5742654204368591,0.10070659965276718
92,1.8567618131637573,1.79723060131073,-0.9458819031715393,1.3509163856506348,1.790955662727356,-0.08808209002017975,1.4982914924621582,0.581336259841919,0.18496814370155334
93,1.8576922416687012,1.7981375455856323,-0.9496720433235168,1.3442808389663696,1.790955662727356,-0.120449960231781,1.4982914924621582,0.5740521550178528,0.2481643110513687
94,1.8557111024856567,1.8015987873077393,-1.084054946899414,1.3224784135818481,1.7852472066879272,-0.14843937754631042,1.4982914924621582,0.571892499923706,0.3113604784011841
95,1.8648650646209717,1.79721200466156,-1.1137884855270386,1.3129990100860596,1.7897371053695679,-0.1587786078453064,1.4982914924621582,0.5749601721763611,0.3324258625507355
96,1.8576587438583374,1.798100471496582,-1.1091243028640747,1.3281660079956055,1.7913562059402466,-0.18745701014995575,1.4982914924621582,0.5770013928413391,0.37455663084983826
97,1.8557111024856567,1.7962310314178467,-1.25166916847229,1.332905650138855,1.790955662727356,-0.20231230556964874,1.4982914924621582,0.5819956064224243,0.37455663084983826
98,1.8566807508468628,1.7918072938919067,-1.3289185762405396,1.3319576978683472,1.790955662727356,-0.23524656891822815,1.4982914924621582,0.5873305797576904,0.4377528131008148
99,1.8576000928878784,1.7926957607269287,-1.334165334701538,1.3556560277938843,1.790137767791748,-0.25408321619033813,1.4982914924621582,0.5855369567871094,0.4588181972503662
100,1.8555854558944702,1.796120047569275,-1.4379397630691528,1.3632395267486572,1.7897371053695679,-0.2735849916934967,1.4982914924621582,0.5817897915840149,0.4798835813999176
101,1.8565884828567505,1.7971010208129883,-1.4825366735458374,1.3603956699371338,1.7905383110046387,-0.2984761893749237,1.4982914924621582,0.5794128775596619,0.500948965549469
102,1.8575413227081299,1.7926586866378784,-1.4778754711151123,1.3708229064941406,1.8174443244934082,-0.3246002793312073,1.4982914924621582,0.5758925080299377,0.5220143795013428
103,1.8555965423583984,1.790789246559143,-1.4128713607788086,1.384093999862671,1.8174443244934082,-0.3491089940071106,1.4982914924621582,0.5722489356994629,0.5430797338485718
104,1.8565969467163086,1.7917886972427368,-1.4845807552337646,1.3755626678466797,1.8166264295578003,-0.4214024543762207,1.4982914924621582,0.5730664134025574,0.5641451478004456
105,1.8575860261917114,1.7927327156066895,-1.4892419576644897,1.3698749542236328,1.8174443244934082,-0.473514199256897,1.4982914924621582,0.573712944984436,0.5641451478004456
106,1.863792061805725,1.7962125539779663,-1.5338484048843384,1.3774584531784058,1.8174443244934082,-0.5269128084182739,1.4982914924621582,0.5694618821144104,0.5852105021476746
107,1.8566668033599854,1.7918072938919067,-1.6320781707763672,1.3755626678466797,1.8178448677062988,-0.5763837695121765,1.4982914924621582,0.5673129558563232,0.6273412704467773
108,1.8576531410217285,1.7927697896957397,-1.6265476942062378,1.373666763305664,1.8178448677062988,-0.672386109828949,1.4982914924621582,0.5683278441429138,0.6484066843986511
109,1.8638255596160889,1.7908817529678345,-1.7813329696655273,1.3613436222076416,1.8170270919799805,-0.7188342213630676,1.4982914924621582,0.5769201517105103,0.7116028666496277
110,1.8566304445266724,1.7918072938919067,-1.7078708410263062,1.3556560277938843,1.8178448677062988,-0.777235746383667,1.4982914924621582,0.5779064893722534,0.8590605854988098
111,1.8575832843780518,1.792714238166809,-1.7131242752075195,1.3300617933273315,1.8174443244934082,-0.8366509079933167,1.4982914924621582,0.568817675113678,0.9854528903961182
112,1.863755702972412,1.7908077239990234,-1.7524772882461548,1.3101552724838257,1.7709764242172241,-0.9684861302375793,1.4982914924621582,0.5720676779747009,1.0275837182998657
113,1.8565969467163086,1.7917702198028564,-1.817190170288086,1.3073114156723022,1.7701752185821533,-1.0319253206253052,1.4982914924621582,0.572476863861084,1.2382375001907349
114,1.8494548797607422,1.7873649597167969,-1.8125193119049072,1.2893006801605225,1.7709764242172241,-1.0944173336029053,1.4982914924621582,0.5753251910209656,1.385695219039917
115,1.8555938005447388,1.7908077239990234,-1.7311961650848389,1.275081753730774,1.770575761795044,-1.1409564018249512,1.4982914924621582,0.5734161734580994,1.4278260469436646
116,1.8484349250793457,1.7864024639129639,-1.671727180480957,1.2741338014602661,1.7709764242172241,-1.180801272392273,1.4982914924621582,0.5778176188468933,1.469956874847412
117,1.8494912385940552,1.7874019145965576,-1.6775537729263306,1.2779254913330078,1.770575761795044,-1.1991029977798462,1.4982914924621582,0.5805662870407104,1.4910222291946411
118,1.8556636571884155,1.785513997077942,-1.530056357383728,1.2788734436035156,1.770575761795044,-1.2095040082931519,1.4982914924621582,0.5752573013305664,1.5331529378890991
119,1.8485355377197266,1.7864949703216553,-1.3956725597381592,1.2826652526855469,1.7717941999435425,-1.2068036794662476,1.4982914924621582,0.5717383623123169,1.6174144744873047
120,1.8414298295974731,1.7874759435653687,-1.389550805091858,1.2769776582717896,1.7693573236465454,-1.1939350366592407,1.4982914924621582,0.568756639957428,1.6595453023910522
121,1.8475995063781738,1.7855695486068726,-1.3388293981552124,1.2693941593170166,1.7689400911331177,-1.180384635925293,1.4982914924621582,0.5694840550422668,1.6806106567382812
122,1.8485355377197266,1.7864949703216553,-1.3315414190292358,1.2836130857467651,1.8039913177490234,-1.1679760217666626,1.4982914924621582,0.5672388076782227,1.7648721933364868
123,1.8414298295974731,1.7874759435653687,-1.0164259672164917,1.2930924892425537,1.8039913177490234,-1.1602808237075806,1.4982914924621582,0.5610928535461426,1.8070030212402344
124,1.8476330041885376,1.7856065034866333,-0.8499771356582642,1.2883528470993042,1.8039913177490234,-1.1561843156814575,1.4982914924621582,0.5586775541305542,1.7859376668930054
125,1.840407133102417,1.7864949703216553,-0.8575564026832581,1.2883528470993042,1.8039913177490234,-1.1587224006652832,1.4982914924621582,0.5596756935119629,1.870199203491211
126,1.8332650661468506,1.787438988685608,-0.7896361351013184,1.291196584701538,1.8039913177490234,-1.1612441539764404,1.4982914924621582,0.5661942362785339,1.870199203491211
127,1.839437484741211,1.7855509519577026,-0.8444390296936035,1.284561038017273,1.8039913177490234,-1.1698213815689087,1.4982914924621582,0.5722109079360962,1.912329912185669
128,1.8403400182724,1.7864394187927246,-0.8377346992492676,1.2902486324310303,1.804391860961914,-1.2029560804367065,1.4982914924621582,0.5703974366188049,1.996591567993164
129,1.8332315683364868,1.7874019145965576,-0.7721460461616516,1.2949882745742798,1.8035907745361328,-1.217697024345398,1.4982914924621582,0.5690847635269165,2.0597877502441406
130,1.839437484741211,1.7855509519577026,-0.7706884145736694,1.2798213958740234,1.8048092126846313,-1.243369221687317,1.4982914924621582,0.5665806531906128,2.0597877502441406
131,1.8403736352920532,1.7864580154418945,-0.7782676815986633,1.2722378969192505,1.804391860961914,-1.2419947385787964,1.4982914924621582,0.5706674456596375,2.08085298538208
132,1.833198070526123,1.7873834371566772,-0.8630954027175903,1.2722378969192505,1.7640496492385864,-1.1528455018997192,1.501580834388733,0.5721360445022583,2.1019184589385986
133,1.8312979936599731,1.785513997077942,-0.9767816662788391,1.250435471534729,1.7636489868164062,-1.122584342956543,1.501580834388733,0.578895092010498,2.0597877502441406
134,1.8323010206222534,1.7864949703216553,-0.9683284163475037,1.2466437816619873,1.7648674249649048,-1.0987735986709595,1.501580834388733,0.580467939376831,2.038722276687622
135,1.8332902193069458,1.787438988685608,-1.0111793279647827,1.2627586126327515,1.765284776687622,-1.07517409324646,1.501580834388733,0.5778802633285522,2.0597877502441406
136,1.8314236402511597,1.7856065034866333,-1.0062237977981567,1.264654517173767,1.7636489868164062,-0.9903648495674133,1.501580834388733,0.578348696231842,2.0597877502441406
137,1.8323932886123657,1.7865689992904663,-1.0143858194351196,1.2608627080917358,1.7636489868164062,-0.9148201942443848,1.501580834388733,0.5743204355239868,2.0597877502441406
138,1.8251841068267822,1.787438988685608,-1.0012683868408203,1.2589669227600098,1.7636489868164062,-0.8381174206733704,1.501580834388733,0.5750872492790222,2.0176568031311035
139,1.8232840299606323,1.7855695486068726,-0.926642894744873,1.2542272806167603,1.7632484436035156,-0.7500110268592834,1.501580834388733,0.570854663848877,1.912329912185669
140,1.8242201805114746,1.7864949703216553,-0.918772280216217,1.264654517173767,1.7644668817520142,-0.5733765959739685,1.501580834388733,0.5735104084014893,1.7438068389892578
141,1.8251506090164185,1.7874019145965576,-0.9875674843788147,1.292144536972046,1.7644668817520142,-0.4829784035682678,1.501580834388733,0.570311427116394,1.6806106567382812
142,1.8232170343399048,1.785513997077942,-1.0097216367721558,1.301623821258545,1.8113354444503784,-0.3941035568714142,1.501580834388733,0.5653697848320007,1.6595453023910522
143,1.8160889148712158,1.7864949703216553,-1.0184662342071533,1.2978321313858032,1.8113354444503784,-0.30690139532089233,1.501580834388733,0.5690834522247314,1.5963491201400757
144,1.8170222043991089,1.7927697896957397,-1.0735604763031006,1.2978321313858032,1.8101003170013428,-0.1284698098897934,1.501580834388733,0.568970799446106,1.364629864692688
145,1.8150886297225952,1.7908817529678345,-1.155472993850708,1.3205825090408325,1.8109180927276611,-0.029550112783908844,1.501580834388733,0.573707103729248,1.1750414371490479
146,1.816055417060852,1.791825771331787,-1.1461458206176758,1.3509163856506348,1.8109180927276611,0.06937229633331299,1.501580834388733,0.5797784924507141,1.1118452548980713
147,1.817052960395813,1.7928067445755005,-1.2685766220092773,1.3651353120803833,1.8105175495147705,0.16270515322685242,1.501580834388733,0.5846384167671204,1.0697144269943237
148,1.815122127532959,1.7909188270568848,-1.3155089616775513,1.3689271211624146,1.8109180927276611,0.37879055738449097,1.501580834388733,0.5794291496276855,1.0275837182998657
149,1.807971715927124,1.7918998003005981,-1.3248370885849,1.376510500907898,1.8105175495147705,0.4874374568462372,1.501580834388733,0.5806629657745361,0.9433221220970154
150,1.808868646621704,1.7927697896957397,-1.2901482582092285,1.3897815942764282,1.8109180927276611,0.5925831198692322,1.501580834388733,0.5831562280654907,0.9011913537979126
151,1.806901454925537,1.796194076538086,-1.4026682376861572,1.4134799242019653,1.8113354444503784,0.6821057200431824,1.501580834388733,0.5826939940452576,0.8590605854988098
152,1.8079380989074707,1.7864580154418945,-1.393339991569519,1.4286468029022217,1.7644668817520142,0.841945469379425,1.501580834388733,0.5811806321144104,0.7958644032478333
153,1.808868646621704,1.7873834371566772,-1.3959639072418213,1.4390740394592285,1.7640496492385864,0.8906490802764893,1.501580834388733,0.5834745764732361,0.7747989892959595
154,1.807002067565918,1.7909002304077148,-1.3466999530792236,1.4210634231567383,1.7636489868164062,0.9383569359779358,1.501580834388733,0.5777291655540466,0.6905374526977539
155,1.799784541130066,1.7864394187927246,-1.356319546699524,1.3945212364196777,1.7648674249649048,0.9842032790184021,1.501580834388733,0.5739242434501648,0.6905374526977539
156,1.800748586654663,1.7873834371566772,-1.3070557117462158,1.3992608785629272,1.7640496492385864,1.0589686632156372,1.501580834388733,0.5745599865913391,0.6905374526977539
157,1.8069685697555542,1.7854769229888916,-1.3668140172958374,1.398313045501709,1.7644668817520142,1.0838291645050049,1.501580834388733,0.5719496607780457,0.6062759160995483
158,1.7998181581497192,1.7864580154418945,-1.3577771186828613,1.383146047592163,1.7632484436035156,1.0925579071044922,1.501580834388733,0.5709261298179626,0.6062759160995483
159,1.8007820844650269,1.7820712327957153,-1.3653564453125,1.3660832643508911,1.7640496492385864,1.0993493795394897,1.501580834388733,0.5718031525611877,0.5852105021476746
160,1.798781394958496,1.7854769229888916,-1.229223608970642,1.3556560277938843,1.7640496492385864,1.0937106609344482,1.501580834388733,0.5634312033653259,0.5852105021476746
161,1.791600227355957,1.7864394187927246,-1.1674250364303589,1.349968433380127,1.7640496492385864,1.0938892364501953,1.501580834388733,0.5711352229118347,0.5641451478004456
162,1.792597770690918,1.7820526361465454,-1.1589717864990234,1.3471245765686035,1.7616126537322998,1.0931694507598877,1.501580834388733,0.5756546854972839,0.5220143795013428
163,1.7988150119781494,1.7855509519577026,-1.0003935098648071,1.3755626678466797,1.7648674249649048,1.101817011833191,1.501580834388733,0.573834240436554,0.4798835813999176
164,1.7916673421859741,1.781145691871643,-0.8129566311836243,1.384093999862671,1.7640496492385864,1.1725021600723267,1.501580834388733,0.5699223279953003,0.4798835813999176
165,1.792597770690918,1.7820526361465454,-0.8193696141242981,1.3774584531784058,1.7632484436035156,1.2116761207580566,1.501580834388733,0.57491135597229,0.4798835813999176
